CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,CommuteDistance
21269,Blake,Clark,14/05/1979,S,M,90000,4,Bachelors,Management,1,1,06/10/2013,1-2 Miles
21270,Daniel,Jackson,08/05/1973,S,M,110000,0,Graduate Degree,Management,1,0,06/07/2013,5-10 Miles
21271,Thomas,Wang,23/02/1973,M,M,120000,0,Bachelors,Management,1,2,17/10/2013,0-1 Miles
21272,Nicole,Ward,21/12/1979,S,F,90000,4,Bachelors,Management,1,1,09/08/2012,1-2 Miles
21273,Jennifer,Thomas,23/09/1973,M,F,100000,2,Bachelors,Management,1,3,21/07/2013,1-2 Miles
21274,Seth,Scott,09/03/1985,S,M,60000,0,Partial College,Skilled Manual,1,1,14/09/2013,5-10 Miles
21275,Abigail,Cox,25/05/1985,M,F,60000,0,Partial College,Skilled Manual,1,1,16/10/2013,5-10 Miles
21276,Ian,Coleman,09/01/1984,M,M,40000,0,High School,Skilled Manual,1,2,12/10/2013,5-10 Miles
21277,Lucas,Thompson,12/11/1983,S,M,40000,0,Partial High School,Clerical,0,2,12/10/2013,5-10 Miles
21278,Julia,King,18/10/1983,S,F,40000,0,Partial High School,Clerical,0,2,30/12/2013,5-10 Miles
21279,Linda,Rousey,03/04/1958,M,F,10000,2,Partial High School,Clerical,1,2,01/08/2013,5-10 Miles
21280,Justin,Walker,21/06/1984,S,M,40000,0,Partial College,Skilled Manual,0,1,10/12/2013,1-2 Miles
21281,Andrea,Hill,27/08/1983,S,F,60000,0,Partial College,Skilled Manual,0,2,28/10/2013,1-2 Miles
21282,Julia,Smith,07/09/1983,M,F,60000,0,Partial College,Skilled Manual,1,2,09/10/2013,5-10 Miles
21283,Orlando,Jiménez,17/03/1956,M,M,20000,4,High School,Skilled Manual,1,2,14/04/2013,5-10 Miles
21284,Cody,Stewart,05/05/1981,M,M,50000,1,Graduate Degree,Skilled Manual,1,0,06/08/2012,0-1 Miles
21285,Mackenzie,Rivera,13/04/1969,M,F,90000,0,Partial College,Professional,0,1,16/05/2013,10+ Miles
21286,Luke,Roy,02/03/1969,S,M,100000,0,Partial College,Professional,1,2,15/11/2013,5-10 Miles
21287,Kendra,Jimenez,15/05/1969,M,F,110000,4,Bachelors,Management,1,4,15/08/2013,5-10 Miles
21288,Hunter,Hall,10/12/1968,S,M,130000,3,Bachelors,Management,0,4,27/04/2013,1-2 Miles
21289,Warren,Wang,16/02/1968,S,M,90000,4,Partial College,Professional,1,0,12/11/2013,5-10 Miles
21290,Angel,Torres,17/12/1967,S,M,100000,1,Partial College,Professional,0,3,17/11/2013,1-2 Miles
21291,Rachel,Morris,14/12/1973,M,F,100000,1,Partial College,Professional,1,3,19/12/2013,5-10 Miles
21292,Austin,Martinez,01/05/1984,M,M,100000,1,Partial College,Professional,1,4,02/09/2013,1-2 Miles
21293,Ashley,Garcia,03/01/1968,S,F,120000,1,Partial College,Professional,1,4,17/12/2013,5-10 Miles
21294,David,Foster,29/11/1967,M,M,130000,1,Bachelors,Management,1,4,12/04/2013,0-1 Miles
21295,Benjamin,Thomas,17/12/1972,M,M,70000,5,Partial College,Professional,1,3,08/11/2013,5-10 Miles
21296,Luis,Hall,20/05/1978,M,M,80000,5,Partial College,Professional,0,3,16/01/2014,1-2 Miles
21297,Melanie,Murphy,05/05/1972,S,F,90000,4,High School,Professional,1,1,16/12/2013,5-10 Miles
21298,Noah,Collins,22/09/1966,M,M,90000,4,High School,Professional,1,1,26/03/2013,1-2 Miles
21299,Hannah,Gonzales,14/01/1967,M,F,90000,4,High School,Professional,1,1,03/03/2013,5-10 Miles
21300,Kaylee,Morgan,30/01/1978,M,F,130000,1,Bachelors,Management,1,1,14/01/2013,0-1 Miles
21301,Sierra,Gonzalez,05/09/1966,S,F,80000,2,Partial High School,Skilled Manual,0,2,19/01/2014,1-2 Miles
21302,Logan,Foster,07/08/1960,M,M,80000,2,Partial High School,Skilled Manual,1,2,22/05/2013,5-10 Miles
21303,Sydney,Jenkins,10/02/1961,M,F,60000,2,High School,Professional,0,2,28/07/2013,5-10 Miles
21304,Jada,Cooper,31/08/1960,M,F,60000,2,High School,Professional,0,2,22/05/2013,5-10 Miles
21305,Hunter,Garcia,22/10/1960,M,M,60000,2,High School,Professional,0,2,15/08/2012,1-2 Miles
21306,Jackson,Perry,01/09/1960,S,M,60000,2,High School,Professional,1,2,05/12/2013,5-10 Miles
21307,Olivia,Jones,12/10/1960,M,F,70000,4,High School,Professional,1,0,30/03/2013,1-2 Miles
21308,Kayla,Garcia,14/12/1960,M,F,70000,4,High School,Professional,1,0,09/12/2013,5-10 Miles
21309,Julia,Anderson,24/07/1960,M,F,80000,3,Partial College,Professional,1,1,09/02/2013,1-2 Miles
21310,Mariah,Hayes,30/09/1966,M,F,90000,2,High School,Professional,1,1,02/03/2013,10+ Miles
21311,Jennifer,Ramirez,25/04/1961,S,F,90000,2,High School,Professional,1,1,09/08/2012,10+ Miles
21312,Connor,Scott,06/03/1946,M,M,50000,2,Graduate Degree,Management,1,2,30/07/2013,1-2 Miles
21313,Beth,Diaz,30/08/1946,M,F,70000,4,Graduate Degree,Management,0,2,20/05/2013,1-2 Miles
21314,Devin,Patterson,04/12/1941,M,M,60000,2,Graduate Degree,Management,0,2,26/12/2013,1-2 Miles
21315,Audrey,Sanz,16/08/1947,M,F,70000,4,Graduate Degree,Management,0,2,12/06/2013,1-2 Miles
21316,John,Thompson,16/09/1941,M,M,130000,2,Graduate Degree,Management,0,3,13/10/2013,2-5 Miles
21317,Lauren,Rivera,12/06/1942,M,F,130000,2,Graduate Degree,Management,1,3,24/06/2013,0-1 Miles
21318,Devin,Richardson,01/04/1971,S,M,80000,5,Partial College,Professional,0,3,28/09/2013,1-2 Miles
21319,Zachary,Lee,07/03/1966,M,M,90000,4,High School,Professional,1,2,28/11/2013,5-10 Miles
21320,Hannah,Coleman,18/04/1971,M,F,90000,4,High School,Professional,1,2,16/09/2013,5-10 Miles
21321,Jon,Jai,21/09/1971,S,M,90000,4,High School,Professional,0,3,15/03/2013,1-2 Miles
21322,Carlos,Ramirez,21/03/1971,M,M,90000,4,High School,Professional,1,3,21/08/2013,1-2 Miles
21323,Robert,Jackson,07/12/1971,M,M,100000,3,Partial College,Professional,1,4,19/06/2013,5-10 Miles
21324,Chloe,Baker,08/08/1965,M,F,110000,5,Partial College,Professional,0,4,20/04/2013,2-5 Miles
21325,Angela,Hayes,07/07/1971,M,F,120000,1,High School,Professional,1,4,24/04/2013,2-5 Miles
21326,Andrea,Green,10/02/1971,M,F,160000,1,Partial College,Professional,0,3,17/06/2013,2-5 Miles
21327,Connor,Washington,21/11/1965,S,M,170000,1,Bachelors,Management,0,3,20/06/2013,0-1 Miles
21328,Xavier,Nelson,05/02/1965,S,M,70000,2,Partial High School,Skilled Manual,0,2,08/07/2013,1-2 Miles
21329,Wyatt,Brown,29/12/1964,M,M,60000,2,Partial High School,Skilled Manual,1,2,11/10/2013,5-10 Miles
21330,Isabella,Clark,30/09/1965,S,F,60000,2,Partial High School,Skilled Manual,1,2,17/10/2013,5-10 Miles
21331,Timothy,James,07/09/1959,S,M,60000,2,Partial High School,Skilled Manual,1,2,03/08/2012,5-10 Miles
21332,Bailey,Carter,24/04/1960,M,F,60000,2,Partial High School,Skilled Manual,0,2,23/08/2012,1-2 Miles
21333,Mackenzie,Allen,09/02/1959,M,F,70000,3,Graduate Degree,Management,1,2,10/07/2013,5-10 Miles
21334,Mason,Nelson,02/04/1959,S,M,70000,3,Graduate Degree,Management,1,2,04/08/2013,5-10 Miles
21335,Ana,Coleman,04/03/1959,M,F,70000,3,Graduate Degree,Management,1,2,04/08/2013,5-10 Miles
21336,Angel,Perez,15/03/1959,M,M,60000,3,Graduate Degree,Management,1,2,13/09/2012,5-10 Miles
21337,Jennifer,Smith,18/11/1963,S,F,40000,3,Partial College,Professional,1,2,20/08/2013,5-10 Miles
21338,Victoria,Price,18/11/1963,M,F,40000,3,Partial College,Professional,0,2,13/08/2013,5-10 Miles
21339,Haley,Barnes,21/09/1953,S,F,60000,3,Graduate Degree,Management,0,2,03/02/2013,1-2 Miles
21340,Adam,Wang,31/10/1942,M,M,60000,3,Graduate Degree,Management,1,2,09/05/2013,10+ Miles
21341,Louis,Liu,15/03/1944,M,M,60000,3,Graduate Degree,Management,1,2,07/01/2014,1-2 Miles
21342,Tonya,Xie,21/05/1944,M,F,70000,5,Graduate Degree,Management,0,2,07/08/2013,1-2 Miles
21343,Colin,Zeng,06/02/1949,M,M,70000,5,Graduate Degree,Management,1,2,30/08/2013,10+ Miles
21344,Trevor,Perry,20/08/1954,M,M,70000,5,Graduate Degree,Management,0,2,15/09/2013,1-2 Miles
21345,Kristina,Martinez,08/01/1944,M,F,80000,4,Graduate Degree,Management,1,2,08/08/2013,5-10 Miles
21346,Christian,Rodriguez,01/03/1945,M,M,60000,3,Graduate Degree,Management,1,2,14/07/2013,1-2 Miles
21347,Alisha,Raji,09/10/1944,S,F,60000,3,Graduate Degree,Management,1,2,28/01/2014,10+ Miles
21348,Alexis,Patterson,14/04/1945,M,F,70000,5,Graduate Degree,Management,1,2,01/09/2012,1-2 Miles
21349,Bryan,Kelly,21/03/1945,M,M,70000,5,Graduate Degree,Management,0,2,25/09/2012,1-2 Miles
21350,Mindy,Sharma,30/10/1945,M,F,70000,5,Graduate Degree,Management,1,2,23/02/2013,10+ Miles
21351,James,Coleman,24/01/1946,M,M,70000,5,Graduate Degree,Management,1,2,27/10/2013,10+ Miles
21352,Morgan,Long,10/09/1946,M,F,50000,4,Bachelors,Management,1,2,11/09/2012,1-2 Miles
21353,Karen,Wu,05/07/1946,S,F,50000,4,Bachelors,Management,1,2,14/07/2013,10+ Miles
21354,Morgan,Bailey,15/04/1947,S,F,60000,3,Graduate Degree,Management,1,2,08/09/2012,10+ Miles
21355,Mya,Diaz,16/02/1947,M,F,60000,3,Graduate Degree,Management,1,2,01/10/2013,10+ Miles
21356,Gabriella,Evans,06/06/1947,S,F,60000,3,Graduate Degree,Management,1,2,24/10/2013,10+ Miles
21357,Jada,Nelson,01/11/1946,S,F,60000,3,Graduate Degree,Management,1,2,29/09/2013,10+ Miles
21358,Cody,Reed,30/10/1946,M,M,70000,5,Graduate Degree,Management,1,2,25/03/2013,10+ Miles
21359,Johnny,Luo,23/05/1957,M,M,30000,2,Partial College,Clerical,0,2,14/02/2012,1-2 Miles
21360,Orlando,Gill,12/05/1953,M,M,20000,4,High School,Skilled Manual,1,2,09/09/2013,5-10 Miles
21361,Ricky,Romero,12/09/1952,M,M,30000,2,Partial College,Clerical,0,2,15/02/2012,1-2 Miles
21362,Angel,Evans,16/09/1958,M,M,30000,2,Partial College,Clerical,0,2,19/01/2014,5-10 Miles
21363,Tammy,Arthur,08/08/1953,M,F,10000,2,Partial High School,Clerical,1,2,27/04/2013,1-2 Miles
21364,Charles,Gray,07/10/1982,S,M,40000,0,Partial High School,Clerical,0,2,26/01/2014,5-10 Miles
21365,Gloria,Ramos,04/12/1953,M,F,10000,2,Partial High School,Clerical,1,2,27/04/2013,5-10 Miles
21366,Kelvin,Andersen,25/04/1954,M,M,10000,2,Partial High School,Clerical,1,2,01/02/2013,5-10 Miles
21367,Cindy,Rana,13/09/1953,M,F,20000,2,Partial High School,Clerical,1,2,21/02/2013,5-10 Miles
21368,Mason,Collins,26/03/1983,M,M,60000,0,Partial College,Skilled Manual,1,2,29/06/2013,5-10 Miles
21369,Sarah,Rodriguez,16/07/1982,M,F,70000,0,Partial College,Skilled Manual,1,2,29/09/2013,5-10 Miles
21370,Emmanuel,Martinez,01/02/1960,M,M,20000,2,Partial High School,Clerical,1,2,16/07/2013,1-2 Miles
21371,Ann,Patel,11/10/1954,M,F,20000,2,Partial High School,Clerical,1,2,06/07/2013,5-10 Miles
21372,Wayne,Raje,15/09/1954,S,M,20000,2,Partial High School,Clerical,1,2,21/08/2013,5-10 Miles
21373,Clayton,Liu,22/08/1954,M,M,20000,2,Partial High School,Clerical,0,2,12/03/2013,1-2 Miles
21374,Stacey,Zhou,03/05/1955,M,F,20000,2,Partial High School,Clerical,1,2,11/03/2013,5-10 Miles
21375,Carl,Sharma,21/11/1954,S,M,20000,2,Partial High School,Clerical,1,2,02/03/2013,5-10 Miles
21376,Paula,Ramos,06/09/1966,M,F,20000,2,Partial High School,Clerical,1,2,25/08/2013,1-2 Miles
21377,Allison,Bailey,17/08/1955,S,F,20000,2,Partial High School,Clerical,1,2,04/06/2013,5-10 Miles
21378,Rebekah,Diaz,07/06/1956,M,F,20000,2,Partial High School,Clerical,1,2,17/07/2013,5-10 Miles
21379,Colleen,Huang,06/10/1955,M,F,30000,3,Partial College,Clerical,0,2,14/02/2012,1-2 Miles
21380,Candace,Sara,02/12/1955,M,F,30000,3,Partial College,Clerical,0,2,11/02/2012,1-2 Miles
21381,Francis,Ruiz,02/07/1955,M,M,30000,3,Partial College,Clerical,0,2,13/11/2013,5-10 Miles
21382,Brad,Chander,20/05/1961,M,M,30000,3,Partial College,Clerical,0,2,09/02/2013,5-10 Miles
21383,Ricardo,Anand,07/08/1962,M,M,20000,2,Partial High School,Clerical,1,2,31/10/2013,1-2 Miles
21384,Ronnie,Lin,23/05/1957,M,M,30000,3,High School,Skilled Manual,0,2,17/02/2012,1-2 Miles
21385,Nicole,Peterson,21/12/1985,S,F,30000,0,Partial College,Skilled Manual,1,2,18/12/2013,5-10 Miles
21386,Abigail,Wood,10/03/1986,S,F,30000,0,Partial College,Skilled Manual,1,2,26/12/2013,5-10 Miles
21387,Nelson,Diaz,01/06/1957,S,M,30000,3,High School,Skilled Manual,1,2,03/02/2012,5-10 Miles
21388,Nicole,Lee,24/12/1984,S,F,80000,0,Bachelors,Management,0,1,15/10/2013,0-1 Miles
21389,Jamie,Sun,13/06/1958,M,F,30000,3,High School,Skilled Manual,0,2,05/02/2012,1-2 Miles
21390,Grant,Becker,12/04/1964,M,M,40000,3,Partial College,Skilled Manual,0,2,08/12/2013,1-2 Miles
21391,Dawn,Xie,01/01/1960,M,F,40000,3,Partial High School,Clerical,0,2,05/02/2013,1-2 Miles
21392,Kelli,Lin,22/08/1959,M,F,40000,3,Partial High School,Clerical,0,2,17/11/2013,1-2 Miles
21393,Candace,Arun,26/10/1959,S,F,70000,2,Partial College,Skilled Manual,0,2,03/02/2012,1-2 Miles
21394,Gabriella,Parker,23/05/1960,S,F,70000,2,Partial College,Skilled Manual,1,2,31/01/2012,5-10 Miles
21395,Alexia,Hughes,19/05/1981,M,F,40000,0,Partial College,Skilled Manual,1,2,05/01/2014,5-10 Miles
21396,Megan,Martinez,17/06/1981,S,F,40000,0,Partial College,Skilled Manual,0,2,02/10/2013,1-2 Miles
21397,Mason,Howard,05/06/1986,M,M,40000,0,High School,Skilled Manual,1,2,17/07/2013,5-10 Miles
21398,Ethan,Diaz,21/03/1986,M,M,60000,0,Partial College,Skilled Manual,1,2,25/11/2013,5-10 Miles
21399,Ian,Hughes,24/05/1981,M,M,60000,0,Partial College,Skilled Manual,1,2,29/10/2013,5-10 Miles
21400,Adam,Campbell,21/11/1984,S,M,60000,0,Partial College,Skilled Manual,0,2,14/09/2012,1-2 Miles
21401,Eric,Powell,09/04/1984,S,M,60000,0,Partial College,Professional,1,2,13/10/2013,5-10 Miles
21402,Kevin,King,25/12/1961,M,M,80000,2,High School,Skilled Manual,0,2,20/02/2012,1-2 Miles
21403,Lisa,Roy,18/04/1963,S,M,70000,2,High School,Professional,0,2,09/02/2012,1-2 Miles
21404,Julio,Sanz,17/12/1962,S,M,70000,2,High School,Professional,0,2,21/02/2012,1-2 Miles
21405,Bonnie,Shen,22/03/1975,M,F,110000,5,Bachelors,Management,1,4,27/06/2013,2-5 Miles
21406,Troy,Chandra,09/10/1964,M,M,110000,4,Bachelors,Management,1,4,18/03/2013,0-1 Miles
21407,Wesley,Lin,30/01/1970,M,M,110000,4,Bachelors,Management,1,4,28/01/2013,2-5 Miles
21408,Autumn,Chen,03/12/1964,M,F,110000,4,Bachelors,Management,1,4,09/02/2012,2-5 Miles
21409,Johnny,Deng,22/12/1964,M,M,110000,1,Bachelors,Management,1,4,24/04/2013,2-5 Miles
21410,Eric,Zhang,03/08/1984,M,M,70000,0,Partial College,Professional,0,2,14/11/2013,0-1 Miles
21411,Maria,Kelly,09/01/1979,S,F,70000,0,Partial College,Professional,0,2,27/11/2013,0-1 Miles
21412,Jordan,Alexander,25/03/1980,M,M,50000,0,High School,Professional,1,2,05/02/2013,5-10 Miles
21413,Dalton,Robinson,08/07/1979,M,M,60000,0,Partial College,Professional,1,2,24/06/2013,5-10 Miles
21414,Aaron,Butler,05/12/1979,M,M,60000,0,Partial College,Professional,1,2,26/12/2013,5-10 Miles
21415,Sydney,Sanchez,19/01/1980,S,F,60000,0,Partial College,Professional,1,2,11/10/2013,5-10 Miles
21416,Ryan,Butler,14/04/1985,S,M,60000,0,Partial College,Professional,0,2,21/10/2013,1-2 Miles
21417,Gabrielle,Torres,01/01/1980,S,F,60000,0,Partial College,Professional,0,2,21/10/2013,1-2 Miles
21418,Alicia,Chapman,22/07/1964,M,F,120000,1,Bachelors,Management,1,2,09/02/2012,2-5 Miles
21419,Gilbert,Ma,09/12/1971,M,M,120000,2,Bachelors,Management,1,3,22/05/2013,0-1 Miles
21420,Isabella,Carter,13/09/1968,S,F,70000,2,Partial High School,Skilled Manual,0,2,30/10/2013,1-2 Miles
21421,Ashley,Ross,20/02/1968,M,F,60000,2,High School,Professional,1,2,22/07/2013,5-10 Miles
21422,Karen,Wood,12/07/1962,M,F,80000,2,Bachelors,Management,1,0,02/11/2013,2-5 Miles
21423,Connor,Adams,16/01/1963,S,M,90000,2,Partial College,Professional,1,1,20/09/2012,2-5 Miles
21424,Emily,Alexander,28/02/1973,M,F,60000,2,High School,Professional,0,2,09/10/2013,1-2 Miles
21425,Carlos,Hall,25/12/1961,M,M,60000,2,High School,Professional,0,2,07/07/2013,5-10 Miles
21426,Jon,Raje,05/04/1962,M,M,60000,2,High School,Professional,0,2,17/10/2013,1-2 Miles
21427,Kelly,Foster,31/01/1962,M,F,70000,3,Partial College,Professional,0,2,28/11/2013,5-10 Miles
21428,Jada,Brooks,13/06/1962,M,F,70000,3,Partial College,Professional,0,2,22/11/2013,5-10 Miles
21429,Isabella,Sandberg,04/06/1978,M,F,70000,3,Partial College,Professional,1,2,18/12/2013,5-10 Miles
21430,Savannah,Morgan,04/04/1938,M,F,90000,3,Graduate Degree,Management,1,1,14/09/2013,5-10 Miles
21431,Preston,Kapoor,15/04/1976,S,M,80000,0,Bachelors,Management,0,1,26/12/2013,2-5 Miles
21432,Melanie,Ward,27/05/1971,M,F,100000,3,Bachelors,Management,1,4,06/03/2013,2-5 Miles
21433,Gerald,Martinez,01/08/1976,M,M,110000,3,Bachelors,Management,1,4,19/08/2013,2-5 Miles
21434,Isabella,Smith,31/03/1971,S,F,130000,1,Graduate Degree,Management,0,1,26/12/2013,0-1 Miles
21435,Connor,Alexander,09/04/1976,S,M,150000,0,Bachelors,Management,0,2,18/12/2013,0-1 Miles
21436,Brandi,Serrano,23/10/1973,S,F,70000,1,Bachelors,Professional,1,1,26/12/2013,2-5 Miles
21437,Whitney,Sara,05/03/1968,S,F,70000,1,Bachelors,Professional,0,1,23/12/2013,2-5 Miles
21438,Edward,Price,14/10/1967,S,M,70000,1,Bachelors,Professional,0,1,10/01/2013,2-5 Miles
21439,Thomas,Clark,14/01/1973,S,M,70000,1,Bachelors,Professional,1,1,06/01/2013,2-5 Miles
21440,Ian,Morgan,14/08/1967,S,M,70000,1,Bachelors,Professional,0,1,29/12/2012,2-5 Miles
21441,Edward,Nelson,10/08/1953,M,M,50000,4,Bachelors,Management,1,2,13/01/2014,10+ Miles
21442,Savannah,Cook,18/05/1953,S,F,50000,4,Bachelors,Management,1,2,11/02/2013,10+ Miles
21443,Zoe,Morgan,07/11/1947,M,F,70000,5,Bachelors,Management,1,2,26/02/2013,10+ Miles
21444,Blake,Lopez,21/06/1948,M,M,70000,5,Bachelors,Management,1,2,25/05/2013,1-2 Miles
21445,Madeline,Evans,13/09/1948,M,F,60000,3,Graduate Degree,Management,1,2,28/02/2013,10+ Miles
21446,Jeremy,Barnes,14/04/1949,M,M,60000,3,Graduate Degree,Management,0,2,09/05/2013,1-2 Miles
21447,Anthony,Harris,25/08/1948,M,M,70000,5,Bachelors,Management,1,2,10/07/2013,10+ Miles
21448,Jenna,Nelson,01/10/1948,M,F,80000,5,Bachelors,Management,0,2,20/01/2013,1-2 Miles
21449,Devon,Raheem,21/07/1948,M,M,80000,5,Bachelors,Management,1,2,19/05/2013,5-10 Miles
21450,Nathan,Bryant,06/08/1949,M,M,40000,4,High School,Professional,0,2,29/10/2013,1-2 Miles
21451,Jocelyn,Ross,27/04/1950,M,F,40000,4,High School,Professional,1,2,24/06/2013,10+ Miles
21452,Seth,Bailey,18/11/1949,M,M,40000,4,High School,Professional,1,2,29/06/2013,10+ Miles
21453,Wayne,Deng,17/02/1955,M,M,70000,4,Bachelors,Management,1,2,08/03/2013,1-2 Miles
21454,Alvin,Goldstein,06/08/1949,M,M,70000,4,Bachelors,Management,1,2,29/10/2013,1-2 Miles
21455,Samuel,Shan,17/06/1951,M,M,40000,4,High School,Professional,0,2,12/05/2013,10+ Miles
21456,Dalton,Gonzales,26/08/1950,M,M,40000,4,High School,Professional,0,2,07/05/2013,10+ Miles
21457,Jamie,Serrano,24/03/1951,M,M,40000,5,High School,Professional,0,2,27/09/2013,2-5 Miles
21458,Carson,Price,08/05/1956,M,M,40000,5,High School,Professional,0,2,15/06/2013,2-5 Miles
21459,Luis,Alexander,24/03/1951,M,M,70000,4,Bachelors,Management,0,2,15/02/2013,2-5 Miles
21460,Jack,Carter,04/02/1951,M,M,70000,4,Bachelors,Management,1,2,22/07/2013,2-5 Miles
21461,Elizabeth,Simmons,30/11/1950,M,F,70000,5,Bachelors,Management,1,2,30/10/2013,10+ Miles
21462,Katelyn,Nelson,02/03/1951,S,F,70000,5,Bachelors,Management,0,2,18/12/2013,2-5 Miles
21463,Logan,Roberts,24/04/1951,M,M,70000,5,Bachelors,Management,1,2,07/08/2013,2-5 Miles
21464,Miguel,Griffin,07/10/1950,M,M,70000,5,Bachelors,Management,1,2,21/11/2013,10+ Miles
21465,Austin,Shan,29/10/1951,M,M,70000,5,Bachelors,Management,1,3,10/01/2013,10+ Miles
21466,Austin,Jones,05/09/1951,M,M,70000,5,Bachelors,Management,0,3,23/01/2013,2-5 Miles
21467,David,Harris,31/01/1952,M,M,60000,4,Bachelors,Management,1,2,18/09/2013,10+ Miles
21468,Ethan,Yang,24/02/1952,M,M,60000,4,Bachelors,Management,1,2,13/09/2013,10+ Miles
21469,Caitlin,Bell,26/03/1953,S,F,70000,2,Partial College,Professional,0,1,10/01/2013,2-5 Miles
21470,Stephanie,Jenkins,12/09/1952,S,F,70000,2,Partial College,Professional,0,1,18/01/2013,2-5 Miles
21471,Marcus,Carter,28/10/1952,M,M,70000,2,Partial College,Professional,1,1,04/04/2013,10+ Miles
21472,Patrick,Ward,18/05/1953,M,M,70000,2,Partial College,Professional,1,1,05/03/2013,2-5 Miles
21473,Stacy,Rubio,10/04/1954,M,F,40000,2,High School,Professional,1,2,16/09/2013,2-5 Miles
21474,Lucas,Gray,21/04/1954,M,M,60000,2,Partial College,Professional,1,1,24/02/2013,10+ Miles
21475,Cassidy,Alexander,17/08/1959,M,F,60000,2,Bachelors,Management,1,0,28/10/2013,2-5 Miles
21476,Hunter,Jenkins,08/04/1954,M,M,60000,2,Bachelors,Management,0,0,23/10/2013,2-5 Miles
21477,Katelyn,Watson,08/12/1953,M,F,60000,2,Bachelors,Management,1,0,21/06/2013,10+ Miles
21478,Abigail,Reed,11/01/1954,M,F,60000,2,Bachelors,Management,1,0,13/10/2013,2-5 Miles
21479,Noah,Foster,02/08/1953,M,M,60000,2,Bachelors,Management,1,0,22/10/2013,2-5 Miles
21480,Alfredo,Martin,06/09/1954,M,M,40000,2,High School,Professional,0,2,26/12/2013,2-5 Miles
21481,Jose,Diaz,06/11/1954,M,M,60000,2,Partial College,Professional,1,2,07/09/2013,10+ Miles
21482,Haley,Flores,07/04/1955,S,F,60000,2,Partial College,Professional,0,2,29/09/2013,2-5 Miles
21483,Michelle,Bailey,14/12/1954,M,F,60000,2,Partial College,Professional,1,2,16/10/2013,2-5 Miles
21484,Abigail,Coleman,19/04/1971,M,F,60000,2,Partial College,Professional,1,2,09/10/2013,2-5 Miles
21485,Brandon,Clark,08/02/1971,M,M,60000,2,Partial College,Professional,0,2,20/10/2013,2-5 Miles
21486,Suzanne,Gao,03/03/1955,S,F,60000,2,Bachelors,Management,1,0,29/09/2013,10+ Miles
21487,Jacqueline,Ramirez,08/09/1954,S,F,70000,4,Partial College,Professional,1,2,16/01/2013,10+ Miles
21488,Madison,Henderson,01/04/1955,M,F,70000,4,Partial College,Professional,0,2,12/01/2013,1-2 Miles
21489,Neil,Gutierrez,17/02/1956,M,M,40000,2,Partial High School,Skilled Manual,0,2,08/09/2013,2-5 Miles
21490,Cole,Ward,05/05/1956,M,M,40000,2,Partial High School,Skilled Manual,1,2,23/11/2013,10+ Miles
21491,Joseph,Lewis,08/04/1961,M,M,60000,2,Partial College,Professional,1,2,13/10/2013,2-5 Miles
21492,Robert,Jai,21/04/1956,S,M,60000,2,Partial College,Professional,1,1,31/05/2013,10+ Miles
21493,Carson,Coleman,18/06/1956,S,M,80000,3,Bachelors,Management,1,1,13/12/2013,5-10 Miles
21494,Kayla,Gonzales,05/09/1962,S,F,60000,2,High School,Professional,1,2,11/08/2013,10+ Miles
21495,James,Hughes,29/01/1957,M,M,60000,2,High School,Professional,1,2,28/12/2013,10+ Miles
21496,Nichole,Rai,07/11/1962,M,F,60000,2,Partial College,Professional,1,2,23/02/2013,10+ Miles
21497,Patrick,Cox,11/01/1962,M,M,60000,2,Partial College,Professional,1,2,08/12/2013,10+ Miles
21498,Cameron,Wilson,02/05/1962,M,M,60000,2,Partial College,Professional,1,2,14/11/2013,10+ Miles
21499,Bailey,Ramirez,22/04/1957,M,F,70000,4,Partial College,Professional,1,1,03/11/2013,1-2 Miles
21500,Devin,Long,16/08/1957,M,M,70000,2,Partial High School,Skilled Manual,1,2,18/02/2013,10+ Miles
21501,Deb,Foster,02/08/1957,S,M,70000,2,Partial High School,Skilled Manual,1,3,29/08/2012,10+ Miles
21502,Morgan,Clark,22/11/1963,S,F,60000,2,High School,Professional,1,2,14/10/2013,10+ Miles
21503,Melanie,Long,24/12/1957,M,F,60000,2,High School,Professional,1,2,20/11/2013,10+ Miles
21504,Chloe,Torres,18/10/1957,M,F,60000,2,High School,Professional,1,2,16/10/2013,2-5 Miles
21505,Ronald,Gonzalez,16/04/1968,S,M,110000,2,Partial College,Professional,1,3,30/11/2013,5-10 Miles
21506,Randall,Gutierrez,19/10/1968,M,M,130000,3,Partial College,Professional,1,2,18/12/2013,5-10 Miles
21507,Hunter,Smith,15/07/1962,M,M,150000,1,Partial College,Professional,0,3,04/02/2013,5-10 Miles
21508,Suzanne,Li,22/09/1961,M,F,120000,3,High School,Professional,1,4,29/11/2012,5-10 Miles
21509,Michele,Lopez,20/05/1961,M,F,130000,3,Partial College,Professional,1,3,30/11/2012,5-10 Miles
21510,Carol,Perry,18/06/1960,M,F,80000,3,Partial College,Professional,0,1,02/04/2013,2-5 Miles
21511,Richard,Sanders,02/02/1965,M,M,80000,4,Partial College,Professional,1,1,16/07/2013,2-5 Miles
